,/'DataLog'/'Speed',/'DataLog'/'FrontBPS',/'DataLog'/'RearBPS',/'DataLog'/'Active_Regen_Flag ',/'DataLog'/'RegenStatus',/'DataLog'/'Regen_Flag',/'DataLog'/'Regen_Limit',/'DataLog'/'Rear_Bps_Value',/'DataLog'/'Front_BPS_Value',/'DataLog'/'Throttle',/'DataLog'/'Torque_Act',/'DataLog'/'Kalman_Filter_SOC',/'DataLog'/'STA_BrakeStatus ',/'DataLog'/'Vehicle_Speed',/'DataLog'/'Throttle(%)'
10.39,4635.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
10.4,4659.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
10.41,4673.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
10.42,4686.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
10.43,4714.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
10.44,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.450000000000001,4766.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.46,4774.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.47,4775.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.48,4772.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.49,4764.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.5,4758.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.51,4755.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.52,4747.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.53,4745.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.540000000000001,4743.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.55,4743.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.56,4746.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.57,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.58,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.59,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.6,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.61,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.620000000000001,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.63,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.64,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.65,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.66,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.67,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.68,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.69,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
10.700000000000001,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
10.71,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,18.0
10.72,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.73,4751.0,4.3,8.9,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
10.74,4751.0,0.8,2.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
10.75,4750.0,2.8,6.4,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
10.76,4750.0,1.3,3.2,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,31.0
10.77,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.78,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.790000000000001,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.8,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.81,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.82,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.83,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.84,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.85,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.86,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.870000000000001,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.88,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.89,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.9,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.91,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.92,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.93,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.94,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.950000000000001,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.96,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.97,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.98,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
10.99,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.0,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.01,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.02,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.03,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.040000000000001,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.05,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.06,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.07,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.08,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.09,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.1,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.11,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.120000000000001,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.13,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.14,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.15,4750.0,0.4,1.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
11.16,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.17,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.18,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.19,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.200000000000001,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.21,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.22,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.23,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.24,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.25,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.26,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.27,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,1.0,93.0,1.0,1.0,100.0
11.28,4753.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.290000000000001,4744.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,-0.0,93.0,1.0,1.0,100.0
11.3,4735.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,-0.0,93.0,1.0,1.0,100.0
11.31,4708.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.32,4678.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.33,4630.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.34,4600.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.35,4575.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.36,4571.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.370000000000001,4575.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.38,4594.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.39,4620.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.4,4651.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.41,4701.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.42,4733.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.43,4746.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.44,4764.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.450000000000001,4775.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.46,4772.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.47,4768.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.48,4766.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.49,4758.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.5,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.51,4747.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.52,4746.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.53,4744.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.540000000000001,4745.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.55,4746.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.56,4746.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.57,4747.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.58,4748.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.59,4748.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.6,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.61,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.620000000000001,4749.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.63,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.64,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.65,4750.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,33.0,1.0,93.0,1.0,1.0,100.0
11.66,4751.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,93.0,1.0,1.0,100.0
11.67,4752.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,93.0,1.0,1.0,100.0
11.68,4744.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,30.0,-0.0,93.0,1.0,1.0,100.0
11.69,4705.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,13.0,-0.0,93.0,1.0,1.0,0.0
11.700000000000001,4683.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,-1.0,93.0,1.0,1.0,100.0
11.71,4633.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,93.0,1.0,1.0,100.0
11.72,4580.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,93.0,1.0,1.0,100.0
11.73,4492.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,40.0,-1.0,93.0,1.0,1.0,100.0
11.74,4420.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,43.0,-2.0,93.0,1.0,1.0,100.0
11.75,4379.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,83.0,-2.0,93.0,1.0,1.0,100.0
11.76,4291.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,-2.0,93.0,1.0,1.0,100.0
11.77,4197.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,-2.0,93.0,1.0,1.0,100.0
11.78,4066.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,-1.0,93.0,1.0,1.0,100.0
11.790000000000001,4031.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.8,3978.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.81,3937.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
11.82,3894.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.83,3907.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.84,3961.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.85,3997.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.86,4128.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.870000000000001,4227.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.88,4276.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,5.0,93.0,1.0,1.0,100.0
11.89,4378.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.9,4532.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.91,4632.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,4.0,93.0,1.0,1.0,100.0
11.92,4726.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,3.0,93.0,1.0,1.0,100.0
11.93,4767.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
11.94,4851.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.950000000000001,4870.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.96,4875.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.97,4870.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.98,4866.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
11.99,4851.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.0,4845.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,99.0
12.01,4833.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,98.0
12.02,4813.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,98.0
12.030000000000001,4802.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,98.0
12.040000000000001,4788.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
12.05,4775.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
12.06,4762.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,100.0
12.07,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.08,4743.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.09,4737.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.1,4737.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
12.11,4739.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,100.0
12.120000000000001,4743.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.13,4747.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.14,4751.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.15,4754.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.16,4755.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.0,1.0,93.0,1.0,1.0,100.0
12.17,4757.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.18,4756.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,100.0
12.19,4742.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,95.0
12.200000000000001,4731.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,35.0
12.21,4704.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,38.0
12.22,4660.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,10.0
12.23,4645.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,10.0
12.24,4615.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,8.0
12.25,4595.0,4.6,9.3,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.26,4599.0,3.1,6.9,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.27,4617.0,0.6,1.4,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.280000000000001,4629.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.290000000000001,4655.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.3,4699.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.31,4730.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.32,4756.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.33,4780.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.34,4783.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.35,4785.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.36,4782.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.370000000000001,4775.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,93.0,1.0,1.0,0.0
12.38,4761.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.39,4752.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.4,4747.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.41,4744.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.42,4743.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.43,4745.0,1.7,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.44,4746.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,93.0,1.0,1.0,0.0
12.450000000000001,4751.0,3.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.46,4753.0,1.8,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
12.47,4754.0,4.2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,93.0,1.0,1.0,0.0
